loss,tf_rap,accuracy,binary_crossentropy,val_loss,val_tf_rap,val_accuracy,val_binary_crossentropy
0.10308071225881577,0.8525057435035706,0.8733306527137756,0.39413943886756897,0.21026091277599335,0.33241674304008484,0.7358921766281128,1.2164117097854614
0.032780542969703674,0.9759736657142639,0.9705953598022461,0.14254391193389893,0.25636056065559387,0.3294598460197449,0.7059058547019958,1.7317330837249756
0.015342099592089653,0.9922732710838318,0.9873290657997131,0.07311728596687317,0.2610413730144501,0.32935768365859985,0.6921407580375671,2.4473493099212646
0.009990781545639038,0.9939931631088257,0.9921560883522034,0.050654198974370956,0.26454347372055054,0.33016350865364075,0.6978524327278137,1.6244430541992188
0.009521951898932457,0.9931146502494812,0.9920756220817566,0.04816389083862305,0.2916865646839142,0.32241424918174744,0.6848869323730469,2.071200370788574
0.007469196803867817,0.9967379570007324,0.9935639500617981,0.039705079048871994,0.2796153724193573,0.3270464241504669,0.6936257481575012,1.767190933227539
0.004861767869442701,0.9983701705932617,0.9965406060218811,0.029093746095895767,0.29148873686790466,0.3251793384552002,0.6889421939849854,1.7742133140563965
0.005918098613619804,0.9974275827407837,0.9952936172485352,0.03179425746202469,0.2861511707305908,0.32967671751976013,0.6915695667266846,2.013803720474243
0.004190611187368631,0.9981249570846558,0.9967820048332214,0.028101423755288124,0.2812490463256836,0.32395607233047485,0.7092757821083069,2.318317413330078
0.004137446638196707,0.9980842471122742,0.9969831109046936,0.026124661788344383,0.3027019798755646,0.31968751549720764,0.6799177527427673,3.2418975830078125
0.0022577305790036917,0.999464750289917,0.9989943504333496,0.01946202665567398,0.2991345226764679,0.32479265332221985,0.6882568001747131,2.8996245861053467
0.0019108711276203394,0.9996321201324463,0.999034583568573,0.017289243638515472,0.2865072190761566,0.3277278244495392,0.6917980313301086,1.9695791006088257
0.004677966237068176,0.9973416328430176,0.9961383938789368,0.029954902827739716,0.2821127474308014,0.32541245222091675,0.7072767019271851,2.1456403732299805
0.0017792980652302504,0.9995058178901672,0.9991552829742432,0.016326596960425377,0.2906759977340698,0.3246694803237915,0.6866575479507446,1.9944679737091064
0.0028525395318865776,0.9985909461975098,0.9978680610656738,0.021743517369031906,0.30477461218833923,0.3201190233230591,0.6856865286827087,3.0653042793273926
0.0027794286143034697,0.9978529214859009,0.9981496334075928,0.021765749901533127,0.28805649280548096,0.32786181569099426,0.699508786201477,2.2313168048858643
0.0016869137762114406,0.9995485544204712,0.9989139437675476,0.015308760106563568,0.27998262643814087,0.3290824294090271,0.7019076943397522,2.162660598754883
0.0020821988582611084,0.9994783401489258,0.9985921382904053,0.01674993522465229,0.28382301330566406,0.31998059153556824,0.6993374228477478,2.2280876636505127
0.0013399760937318206,0.9995015859603882,0.9993966221809387,0.014049922116100788,0.2747979164123535,0.3249991834163666,0.7050490975379944,1.494543433189392
0.0018893437227234244,0.9990308284759521,0.9986725449562073,0.017101643607020378,0.2801029682159424,0.3257913887500763,0.7090473175048828,2.8405323028564453
0.0031447752844542265,0.9981417059898376,0.9974657893180847,0.023096350952982903,0.2946290373802185,0.322818785905838,0.6906557083129883,2.670522689819336
0.0009849551133811474,0.9997630715370178,0.9995977282524109,0.012491973116993904,0.29879966378211975,0.3259578049182892,0.6927118897438049,3.8345587253570557
0.0010665918234735727,0.9996622204780579,0.9994770884513855,0.012614436447620392,0.2829679250717163,0.322135329246521,0.6971098780632019,2.379103660583496
0.001770327682606876,0.9990290999412537,0.998753011226654,0.016230706125497818,0.2768372893333435,0.3246755003929138,0.7233265042304993,3.4584004878997803
0.0010805954225361347,0.9998341202735901,0.9994368553161621,0.012194146402180195,0.2741256058216095,0.32845020294189453,0.7164153456687927,2.6639819145202637
0.002229582518339157,0.9985410571098328,0.9983105659484863,0.018104519695043564,0.26649901270866394,0.32567909359931946,0.7164153456687927,2.604685068130493
0.001102098380215466,1.0,0.9994368553161621,0.012024964205920696,0.2958214282989502,0.3229902684688568,0.6933972835540771,2.6144165992736816
0.002217633416876197,0.9987120032310486,0.9983105659484863,0.01871969923377037,0.31734561920166016,0.31836506724357605,0.6737491488456726,3.359809398651123
0.0014876266941428185,0.9995100498199463,0.999034583568573,0.014390626922249794,0.3008687198162079,0.32553043961524963,0.6768905520439148,2.616868019104004
0.0010995616903528571,0.9996615052223206,0.9994368553161621,0.013399268500506878,0.3117741048336029,0.31527337431907654,0.6832305192947388,2.804373264312744
0.0008338347543030977,0.9998149871826172,0.9996379613876343,0.010719157755374908,0.3037930428981781,0.32280233502388,0.6816312670707703,1.7469972372055054
0.0008453012560494244,1.0,0.9995977282524109,0.010586554184556007,0.3023289740085602,0.33092424273490906,0.6823166608810425,2.930891275405884
0.000822744274046272,0.9998518228530884,0.9996379613876343,0.010482767596840858,0.29837915301322937,0.32700586318969727,0.6928832530975342,3.664267063140869
0.002421940676867962,0.9978120923042297,0.9979485273361206,0.018946869298815727,0.2798772156238556,0.3232058584690094,0.6959675550460815,1.836477518081665
0.0009245715336874127,0.9999523162841797,0.9994770884513855,0.010853095911443233,0.2905058264732361,0.32559120655059814,0.6966529488563538,3.1155591011047363
0.000769816106185317,0.9999322891235352,0.9996781945228577,0.010637057945132256,0.2927166819572449,0.3266235888004303,0.6899131536483765,3.0573105812072754
0.0007917814655229449,0.9999356865882874,0.9995977282524109,0.010169272311031818,0.29070091247558594,0.32301414012908936,0.6948252320289612,3.3018321990966797
0.0014590410282835364,0.9994449615478516,0.9986323118209839,0.012577393092215061,0.2654290497303009,0.3255882263183594,0.7135024070739746,1.5539722442626953
0.0009102158946916461,0.9999243021011353,0.9995173215866089,0.01079785916954279,0.2824074923992157,0.3277672231197357,0.7084190249443054,3.383754014968872
0.0009535334538668394,0.9996724128723145,0.9993966221809387,0.0117264399304986,0.28346529603004456,0.3267925977706909,0.7025930881500244,2.3688511848449707
0.0007583952392451465,1.0,0.9995173215866089,0.009859727695584297,0.28667449951171875,0.32680970430374146,0.6969385147094727,2.641995906829834
0.000669643864966929,0.9999414682388306,0.9996781945228577,0.009967110119760036,0.2873241901397705,0.32584142684936523,0.6996230483055115,2.6804285049438477
0.002177420537918806,0.9987042546272278,0.9981094002723694,0.018298901617527008,0.2895440459251404,0.3289964199066162,0.7032213807106018,3.6827123165130615
0.000684761384036392,0.9999414682388306,0.9996781945228577,0.009638868272304535,0.29563331604003906,0.32448363304138184,0.6994516849517822,3.4110593795776367
0.0006029189098626375,1.0,0.9997988939285278,0.00924000982195139,0.29446732997894287,0.32454100251197815,0.7052204608917236,3.653836727142334
0.0007528438000008464,0.9999322891235352,0.9996781945228577,0.01036708615720272,0.29064488410949707,0.3242224156856537,0.6983664631843567,2.426954984664917
0.0008289885008707643,1.0,0.9995574951171875,0.0101752495393157,0.2835226058959961,0.32255783677101135,0.6979666352272034,1.6273553371429443
0.0015813092468306422,0.9995604753494263,0.9986725449562073,0.015026754699647427,0.28951752185821533,0.3249005675315857,0.6962531208992004,2.7318897247314453
0.0008903365815058351,0.9999356865882874,0.9994368553161621,0.010426907800137997,0.2996616065502167,0.3220154643058777,0.6992232203483582,3.858508348464966
