loss,tf_rap,accuracy,binary_crossentropy,val_loss,val_tf_rap,val_accuracy,val_binary_crossentropy
0.13017195463180542,0.7280597686767578,0.8235639929771423,0.4605029225349426,0.18470458686351776,,0.7826350927352905,1.0316908359527588
0.0443318635225296,0.9328905940055847,0.9525657892227173,0.19059905409812927,0.18866007030010223,,0.7364906072616577,0.770110547542572
0.027113838121294975,0.9659947156906128,0.9714471697807312,0.12741205096244812,0.112234927713871,,0.8457801938056946,0.511818528175354
0.015001382678747177,0.9847315549850464,0.984475314617157,0.07445196807384491,0.06993473321199417,,0.8998178243637085,0.3144080340862274
0.011545220389962196,0.9885594844818115,0.9887131452560425,0.059361834079027176,0.07441681623458862,,0.9052823185920715,0.3945377767086029
0.009919993579387665,0.9908635020256042,0.9903075695037842,0.05311993509531021,0.059260398149490356,,0.9283545613288879,0.4121217429637909
0.005851540248841047,0.9963599443435669,0.9949859380722046,0.034667979925870895,0.05227461829781532,,0.9398906826972961,0.3338562548160553
0.006943997461348772,0.9937967658042908,0.993349552154541,0.03875839337706566,0.05349806323647499,,0.936854898929596,0.3138764500617981
0.004852380603551865,0.9962809681892395,0.9958670735359192,0.03055519051849842,0.050771817564964294,,0.939283549785614,0.3079064190387726
0.005457194056361914,0.9964083433151245,0.9949020147323608,0.030661609023809433,0.04367227107286453,,0.9526411890983582,0.2620832920074463
0.003977010492235422,0.9971795082092285,0.9967901706695557,0.025724133476614952,0.05141233652830124,,0.938069224357605,0.31456074118614197
0.0033437551464885473,0.9985244870185852,0.9973356127738953,0.02300868183374405,0.048195015639066696,,0.9459623694419861,0.2913568913936615
0.004148480482399464,0.9963117837905884,0.9964964389801025,0.028417455032467842,0.08477486670017242,,0.8949605226516724,0.352302223443985
0.0031694332137703896,0.9978320598602295,0.9973146319389343,0.022091250866651535,0.04747708886861801,,0.9471766948699951,0.3087339699268341
0.0035585544537752867,0.9969590306282043,0.9968740940093994,0.025825144723057747,0.039068639278411865,,0.9550698399543762,0.32108569145202637
0.001979136373847723,0.9990459084510803,0.9986573457717896,0.016908030956983566,0.039266958832740784,,0.9556769728660583,0.2549388110637665
0.003245400730520487,0.9975481033325195,0.9972936511039734,0.022433249279856682,0.03522073104977608,,0.9593199491500854,0.24967879056930542
0.002755881054326892,0.998471736907959,0.9975664019584656,0.020395994186401367,0.04247407242655754,,0.9532483220100403,0.3910936415195465
0.00179786526132375,0.9987243413925171,0.9987622499465942,0.016421280801296234,0.034692760556936264,,0.9611414670944214,0.2531651258468628
0.0035704965703189373,0.9958087205886841,0.9968531131744385,0.025098679587244987,0.03246293589472771,,0.9653916358947754,0.18263281881809235
0.001231377013027668,0.9993334412574768,0.9994125962257385,0.013278281316161156,0.02975143864750862,,0.9672130942344666,0.21224404871463776
0.002564580412581563,0.9974974989891052,0.9978181719779968,0.019345521926879883,0.04888581857085228,,0.9386763572692871,0.20852555334568024
0.0021141923498362303,0.9990343451499939,0.9983636140823364,0.017570968717336655,0.035839878022670746,,0.9611414670944214,0.2544165849685669
0.0018302852986380458,0.9977689981460571,0.9986993074417114,0.01671568863093853,0.04060538858175278,,0.9538555145263672,0.3010329604148865
0.0012347439769655466,0.9996767044067383,0.9993916153907776,0.013218178413808346,0.028188446536660194,,0.9696417450904846,0.26983845233917236
0.004037898499518633,0.9963825941085815,0.9961188435554504,0.026872914284467697,0.03210526704788208,,0.9641773104667664,0.2733204960823059
0.0012666149996221066,0.9996064305305481,0.9993496537208557,0.013376821763813496,0.03414034843444824,,0.9623557925224304,0.26418936252593994
0.0011127773905172944,0.9997103214263916,0.9994755387306213,0.012808708474040031,0.03672816604375839,,0.9587128162384033,0.23588663339614868
0.0025565281976014376,0.9962190389633179,0.9979230761528015,0.02066732570528984,0.038875702768564224,,0.9568912982940674,0.19622965157032013
0.0017973744543269277,0.9990207552909851,0.9986783266067505,0.016670117154717445,0.03151179850101471,,0.9666059613227844,0.3471938371658325
0.0016869819955900311,0.9984058737754822,0.9987622499465942,0.015564496628940105,0.03228690102696419,,0.9653916358947754,0.24740715324878693
0.001361304777674377,0.998971164226532,0.9991188645362854,0.01412925310432911,0.03367028012871742,,0.9611414670944214,0.2808365821838379
0.0015864084707573056,0.9994092583656311,0.9988670945167542,0.014670177362859249,0.029257066547870636,,0.9696417450904846,0.2107280045747757
0.001521443948149681,0.9992311000823975,0.9988670945167542,0.014357101172208786,0.03974537551403046,,0.9550698399543762,0.2730790078639984
0.0011764245573431253,0.9993273019790649,0.9993916153907776,0.012792074121534824,0.03145264461636543,,0.9653916358947754,0.3355116844177246
0.0008387788548134267,0.9993462562561035,0.9996852874755859,0.01106593944132328,0.037620481103658676,,0.9611414670944214,0.2458532452583313
0.0026418156921863556,0.9971101880073547,0.9975873827934265,0.020945068448781967,0.0371280163526535,,0.9581056237220764,0.21962250769138336
0.0009418684639967978,0.9997679591178894,0.9995594620704651,0.011917639523744583,0.030656099319458008,,0.9659987688064575,0.3419329524040222
0.0006017991108819842,0.9999483823776245,0.9998950958251953,0.010135290212929249,0.02955319918692112,,0.9666059613227844,0.26038986444473267
0.0016250122571364045,0.9977269768714905,0.9987412691116333,0.015535227954387665,0.05650666728615761,,0.9344262480735779,0.33372989296913147
0.0015648010885342956,0.9986964464187622,0.9988880753517151,0.015109858475625515,0.03633371368050575,,0.9599271416664124,0.29116004705429077
0.0013396135764196515,0.9989141225814819,0.9991608262062073,0.014013134874403477,0.0333518385887146,,0.9647844433784485,0.30593347549438477
0.0008605715120211244,0.9988624453544617,0.999664306640625,0.012109884060919285,0.02989375777542591,,0.9690346121788025,0.30091923475265503
0.0015087730716913939,0.9976612329483032,0.9988670945167542,0.014769612811505795,0.03572796285152435,,0.9623557925224304,0.264775812625885
0.0009550938848406076,0.9998464584350586,0.9995594620704651,0.011440819129347801,0.03098837472498417,,0.9653916358947754,0.21275989711284637
0.001340643735602498,0.9993857741355896,0.9990978837013245,0.014509126543998718,0.04148968681693077,,0.9550698399543762,0.37803488969802856
0.0012237908085808158,0.9984214305877686,0.9993286728858948,0.013961097225546837,0.033368319272994995,,0.9629629850387573,0.32897183299064636
0.0014318833127617836,0.9987741112709045,0.9990978837013245,0.01511272881180048,0.033102329820394516,,0.9653916358947754,0.3852105438709259
0.0009615679155103862,0.9996150135993958,0.9995594620704651,0.012003368698060513,0.040437500923871994,,0.9556769728660583,0.33975106477737427
0.0020158991683274508,0.9978935122489929,0.9983636140823364,0.01625034771859646,0.030659710988402367,,0.9666059613227844,0.2387474775314331
0.0010665004374459386,0.9987941384315491,0.9994125962257385,0.012570129707455635,0.036834102123975754,,0.9611414670944214,0.23941448330879211
0.0008767449180595577,0.9994487762451172,0.9996223449707031,0.011729011312127113,0.029970018193125725,,0.9672130942344666,0.18811866641044617
0.0012423275038599968,0.9991792440414429,0.9991818070411682,0.013064517639577389,0.03711302578449249,,0.9581056237220764,0.25656479597091675
0.0012712862808257341,0.9988117218017578,0.9991818070411682,0.014065557159483433,0.034597139805555344,,0.9623557925224304,0.3402480185031891
0.0011763426009565592,0.9992758631706238,0.9993076920509338,0.01358540914952755,0.03379693627357483,,0.9647844433784485,0.29167622327804565
