loss,tf_rap,accuracy,binary_crossentropy,val_loss,val_tf_rap,val_accuracy,val_binary_crossentropy
0.11979478597640991,0.776920735836029,0.8395716547966003,0.4313984811306,0.11986032873392105,,0.8433515429496765,0.56885826587677
0.035852957516908646,0.9477934837341309,0.9607212543487549,0.1651240736246109,0.08975120633840561,,0.8888888955116272,0.4853838086128235
0.022381750866770744,0.9688421487808228,0.9756548404693604,0.11042699962854385,0.044360850006341934,,0.9477838277816772,0.27661848068237305
0.014590156264603138,0.9827675819396973,0.9842740893363953,0.08029630780220032,0.06985218077898026,,0.9180327653884888,0.42071226239204407
0.012951070442795753,0.9833882451057434,0.9865069389343262,0.07228542864322662,0.04081633314490318,,0.9508196711540222,0.29217806458473206
0.009187543764710426,0.9896621704101562,0.9906604886054993,0.053744543343782425,0.040852855890989304,,0.9532483220100403,0.31860652565956116
0.009364859201014042,0.9891525506973267,0.9905164241790771,0.05350561812520027,0.03466887027025223,,0.9605343341827393,0.24905818700790405
0.006347788032144308,0.9940536022186279,0.9936856031417847,0.0385381318628788,0.04679258540272713,,0.9453551769256592,0.2661258578300476
0.007505732122808695,0.9923670291900635,0.9923891425132751,0.04357263073325157,0.03012409247457981,,0.9666059613227844,0.23837503790855408
0.007667629513889551,0.9914128184318542,0.9918849468231201,0.041938118636608124,0.028960565105080605,,0.9684274196624756,0.26084020733833313
0.003945577424019575,0.9971905946731567,0.9966147541999817,0.026491796597838402,0.028930330649018288,,0.9690346121788025,0.21317026019096375
0.005450948141515255,0.9943299293518066,0.9945499300956726,0.03190099075436592,0.029488835483789444,,0.9678202867507935,0.23111215233802795
0.004432095214724541,0.9952191710472107,0.9956303834915161,0.029625818133354187,0.028668085113167763,,0.9690346121788025,0.2788258194923401
0.004299792926758528,0.9948167204856873,0.9959664940834045,0.029493607580661774,0.03344681113958359,,0.9629629850387573,0.2516392171382904
0.002645013155415654,0.9986860156059265,0.9977911710739136,0.020509567111730576,0.03162967786192894,,0.9659987688064575,0.1971638798713684
0.00442118477076292,0.9942885637283325,0.9956543445587158,0.027898285537958145,0.026717757806181908,,0.9714632630348206,0.26436612010002136
0.003325552912428975,0.9976580739021301,0.9969508647918701,0.022415641695261,0.029531480744481087,,0.9690346121788025,0.25398075580596924
0.0025461942423135042,0.9972251057624817,0.9978392124176025,0.01974097080528736,0.02873270958662033,,0.9690346121788025,0.22097136080265045
0.0030821533873677254,0.9976909756660461,0.9971669316291809,0.02119533345103264,0.02945285104215145,,0.9696417450904846,0.2040952444076538
0.002802754519507289,0.9977980256080627,0.9975510835647583,0.022258393466472626,0.02739879861474037,,0.9708561301231384,0.2581152021884918
0.0022735451348125935,0.9977315664291382,0.9981513023376465,0.01876923069357872,0.02617361955344677,,0.9702489376068115,0.25268837809562683
0.0028769555501639843,0.9964585304260254,0.9973350167274475,0.021400433033704758,0.031137557700276375,,0.9672130942344666,0.18996530771255493
0.001890394720248878,0.9987608194351196,0.9984874129295349,0.016370363533496857,0.030484970659017563,,0.9653916358947754,0.28873902559280396
0.0030007045716047287,0.997626781463623,0.9970709085464478,0.02202332764863968,0.02857557311654091,,0.9708561301231384,0.2680210769176483
0.001878191134892404,0.9994722604751587,0.9984394311904907,0.015028496272861958,0.029551006853580475,,0.9678202867507935,0.23252926766872406
0.0011367303086444736,0.9989964365959167,0.9993757605552673,0.01336494367569685,0.029049411416053772,,0.9696417450904846,0.3237588107585907
0.0030978797003626823,0.9974414110183716,0.9970709085464478,0.02185727469623089,0.027160899713635445,,0.9720704555511475,0.2658388018608093
0.0010501067154109478,0.9995058178901672,0.9994717836380005,0.012858187779784203,0.02821570448577404,,0.9726775884628296,0.37110552191734314
0.001761401304975152,0.998903214931488,0.998679518699646,0.016686536371707916,0.027519671246409416,,0.9714632630348206,0.2381669133901596
0.0009314242051914334,0.9989978671073914,0.9995918273925781,0.011603082530200481,0.03031827323138714,,0.9666059613227844,0.18094268441200256
0.003306153230369091,0.9959193468093872,0.9969268441200256,0.023779720067977905,0.038701217621564865,,0.9593199491500854,0.1988753080368042
0.002082198392599821,0.9991651773452759,0.9981032609939575,0.016484593972563744,0.0284771416336298,,0.9702489376068115,0.2706328332424164
0.0007547338609583676,0.9997146725654602,0.9997839331626892,0.01084947120398283,0.028870178386569023,,0.9702489376068115,0.22253985702991486
