loss,tf_rap,accuracy,binary_crossentropy,val_loss,val_tf_rap,val_accuracy,val_binary_crossentropy
0.08866623789072037,0.8444249629974365,0.8931838274002075,0.3355998992919922,0.06702743470668793,,0.9119611382484436,0.29578953981399536
0.019805438816547394,0.984005868434906,0.9831456542015076,0.08918026089668274,0.04649411514401436,,0.9441408514976501,0.2884161174297333
0.00982714630663395,0.9929952025413513,0.9918609261512756,0.04824152961373329,0.03570130839943886,,0.9599271416664124,0.3125642240047455
0.006909358315169811,0.995425283908844,0.9942858219146729,0.037102580070495605,0.05131576582789421,0.00768687017261982,0.933819055557251,0.3284122347831726
0.005652202758938074,0.997214138507843,0.9953182339668274,0.03148658201098442,0.032585643231868744,,0.9623557925224304,0.23164290189743042
0.004881384316831827,0.9977204203605652,0.9957984089851379,0.028468355536460876,0.035883449018001556,,0.9611414670944214,0.281394362449646
0.004013818688690662,0.9977140426635742,0.9969028234481812,0.02519451454281807,0.03614325448870659,,0.9593199491500854,0.2731300890445709
0.0026930905878543854,0.9983903765678406,0.9981032609939575,0.020532354712486267,0.037626199424266815,,0.9587128162384033,0.3269064128398895
0.0031885886564850807,0.99793541431427,0.997310996055603,0.02157679945230484,0.03652080148458481,,0.9605343341827393,0.2832264304161072
0.0019536023028194904,0.9988740086555481,0.9987515211105347,0.017119290307164192,0.03905569016933441,,0.9581056237220764,0.328205943107605
0.0031306722667068243,0.9979156255722046,0.9974070191383362,0.022512085735797882,0.030633457005023956,,0.9678202867507935,0.2791362702846527
0.0023917679209262133,0.9976447820663452,0.9981513023376465,0.018987461924552917,0.036161743104457855,,0.9623557925224304,0.3010129928588867
0.0015669214772060513,0.9975867867469788,0.9990876317024231,0.015447470359504223,0.04531380161643028,,0.9520339965820312,0.37586960196495056
0.0014553088694810867,0.999067485332489,0.9991596937179565,0.014496216550469398,0.03285899758338928,,0.9659987688064575,0.4179293215274811
0.0016333110397681594,0.9975079894065857,0.9990636706352234,0.016298890113830566,0.030604535713791847,,0.9684274196624756,0.32705122232437134
0.002530914731323719,0.9965904951095581,0.9978392124176025,0.019641533493995667,0.031795937567949295,,0.9672130942344666,0.30729496479034424
0.0020398141350597143,0.9978290796279907,0.9982953667640686,0.01767987385392189,0.03139730542898178,,0.9666059613227844,0.25505635142326355
0.0010790323140099645,0.9992662668228149,0.9995678663253784,0.012829148210585117,0.029663167893886566,,0.9684274196624756,0.19183899462223053
0.0012219921918585896,0.9991118311882019,0.9992557168006897,0.013489650562405586,0.0475115142762661,0.0041841003112494946,0.9465695023536682,0.3689899444580078
0.0023775266017764807,0.9981276988983154,0.9980552792549133,0.01895240880548954,0.033277351409196854,,0.9617486596107483,0.21059435606002808
0.0009687091805972159,0.999612033367157,0.9995438456535339,0.011945254169404507,0.03323037922382355,,0.9647844433784485,0.2706071436405182
0.0008908521267585456,0.9993894696235657,0.9995678663253784,0.012098818086087704,0.029623661190271378,,0.9702489376068115,0.3390589952468872
0.0016027467790991068,0.9992155432701111,0.9987275004386902,0.01451597735285759,0.03591224551200867,,0.9605343341827393,0.19204817712306976
0.0010921945795416832,0.9995320439338684,0.9994238018989563,0.01214182935655117,0.03431393951177597,,0.9629629850387573,0.2939552962779999
0.0008321272325702012,0.9996188879013062,0.9996398687362671,0.011118878610432148,0.03241066262125969,,0.9641773104667664,0.23928064107894897
0.001355848042294383,0.9987601041793823,0.9990636706352234,0.013484456576406956,0.03540922328829765,,0.9611414670944214,0.20956666767597198
0.0009480058797635138,0.9990772604942322,0.9994717836380005,0.012048821896314621,0.035343021154403687,,0.9629629850387573,0.28604191541671753
0.0015126459766179323,0.9977470636367798,0.9989436268806458,0.015332468785345554,0.042575985193252563,,0.9544626474380493,0.38621240854263306
