loss,tf_rap,accuracy,binary_crossentropy,val_loss,val_tf_rap,val_accuracy,val_binary_crossentropy
0.12180878221988678,0.7591560482978821,0.842068612575531,0.43483543395996094,0.08284909278154373,,0.8973891735076904,0.3916427195072174
0.04065617546439171,0.9490393996238708,0.9591126441955566,0.1692803055047989,0.06966280937194824,,0.9095324873924255,0.3205082416534424
0.020297687500715256,0.9825337529182434,0.9812249541282654,0.08987826108932495,0.04191810265183449,0.0032509840093553066,0.9556769728660583,0.31534865498542786
0.013895398937165737,0.9896460771560669,0.9878274202346802,0.0631970763206482,0.03536711633205414,,0.9593199491500854,0.2644989490509033
0.010908064432442188,0.9917615652084351,0.9907324910163879,0.05192061886191368,0.04208637773990631,,0.9489981532096863,0.3229276239871979
0.008481175638735294,0.994848370552063,0.9930133819580078,0.04243020340800285,0.03758443519473076,,0.9556769728660583,0.1945299357175827
0.005626445636153221,0.9984852075576782,0.9958464503288269,0.03038083389401436,0.03346209600567818,,0.9635701179504395,0.23967595398426056
0.006138294003903866,0.9959702491760254,0.9951981902122498,0.03288140520453453,0.04739949479699135,,0.9441408514976501,0.28239715099334717
0.0051192850805819035,0.9975870251655579,0.9966147541999817,0.029049187898635864,0.033363793045282364,,0.9635701179504395,0.2560354471206665
0.005081549286842346,0.9965329766273499,0.9961345195770264,0.0284768994897604,0.0339634045958519,,0.9629629850387573,0.2561226785182953
0.0039027000311762094,0.998412549495697,0.9973829984664917,0.02437465265393257,0.0317738801240921,,0.9653916358947754,0.24035166203975677
0.003321257419884205,0.999406635761261,0.9980552792549133,0.022604623809456825,0.03009347803890705,0.009716710075736046,0.9684274196624756,0.20898668467998505
0.004412603098899126,0.9967302680015564,0.9969268441200256,0.026322141289711,0.033096469938755035,,0.9672130942344666,0.3271811306476593
0.003836513264104724,0.9980347752571106,0.9973350167274475,0.024268582463264465,0.036148183047771454,0.01939377188682556,0.9617486596107483,0.32408785820007324
0.002182984258979559,0.9996545314788818,0.9991116523742676,0.01793317310512066,0.03104262612760067,,0.9659987688064575,0.2612852156162262
0.0016340403817594051,0.9999085664749146,0.9994717836380005,0.01544900331646204,0.031033743172883987,,0.9690346121788025,0.3186087906360626
0.004408794920891523,0.9973632097244263,0.9966147541999817,0.02632882632315159,0.030804064124822617,0.0025996544864028692,0.9666059613227844,0.30586326122283936
0.0023390089627355337,0.9996225237846375,0.998679518699646,0.018390558660030365,0.03181629627943039,,0.9641773104667664,0.18600785732269287
0.002316450234502554,0.9986178278923035,0.9988235831260681,0.01902218535542488,0.03026256337761879,,0.9684274196624756,0.21540582180023193
0.001723703695461154,0.9997819066047668,0.9993037581443787,0.01587349735200405,0.032022640109062195,,0.9672130942344666,0.2512136399745941
0.0024856096133589745,0.9989952445030212,0.9984874129295349,0.01887517049908638,0.03310837224125862,,0.9659987688064575,0.2407861351966858
0.0021946050692349672,0.9995336532592773,0.9987755417823792,0.017953094094991684,0.029562178999185562,,0.9696417450904846,0.2675386965274811
0.0017774588195607066,0.9999067783355713,0.9992557168006897,0.015940925106406212,0.02840324304997921,,0.9702489376068115,0.22204308211803436
0.0014891591854393482,0.9996160864830017,0.9992557168006897,0.014778340235352516,0.03058563731610775,,0.9653916358947754,0.22587984800338745
0.002622291911393404,0.9982698559761047,0.9982953667640686,0.01873781718313694,0.031233064830303192,0.0038802996277809143,0.9666059613227844,0.26550960540771484
0.0010576691711321473,0.9999039769172668,0.9997839331626892,0.012807679362595081,0.028903527185320854,0.011405279859900475,0.9702489376068115,0.31769701838493347
0.002348629990592599,0.9984652400016785,0.9985594749450684,0.01852531172335148,0.031375061720609665,,0.9666059613227844,0.29643258452415466
0.001923730131238699,0.9993187785148621,0.9991116523742676,0.01627247780561447,0.028852123767137527,,0.9696417450904846,0.23163320124149323
0.0021813148632645607,0.9987717866897583,0.998631477355957,0.01734991744160652,0.030035557225346565,,0.9678202867507935,0.23923800885677338
0.0014514672802761197,0.9991828203201294,0.9993757605552673,0.014711433090269566,0.02992541342973709,0.0019086713436990976,0.9690346121788025,0.3038814961910248
0.0008168543572537601,0.9997943043708801,0.9999039769172668,0.011476135812699795,0.032266393303871155,0.0014466947177425027,0.9635701179504395,0.27268221974372864
